,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,一切都在节目组的掌控中,0,62,1,6742438911500854497
0,,深深我来了,3,63,6,6742508111178957980
0,, 想丁辉,0,61,2,6742772502130791909
0,, 深深来看你了,0,63,0,6742800379403237924
0,,深深我来啦,0,62,0,6743806241539604986
0,,为了深深来的,0,61,0,6743822915918297179
0,,真的要哭死,0,61,0,6744453203640201275
0,雾中有阳光，,更新了,6,88,5,6742407420682898641
0,,学霸鹅 : 来啦来啦,2,86,3,6742408520966276201
0,橘井🍊,时长爱了,0,88,3,6742414089948164194
0,抚剑丶凤凰,就是一个代号,0,86,7,6742535455624426186
0,,最后一期,0,88,2,6742651693349143662
0,Zfare,周深深！,0,86,6,6742431286105149942
0,,丁辉输在年龄吗 哎,4,85,5,6743007559655344090
0,,今天,0,86,0,6743469546688419588
0,,丁辉呜呜呜呜,0,85,1,6743526322683227081
0,,丁辉丁辉,0,86,1,6743537696930992826
0,小叶子🍃,喜欢深深,0,86,0,6743576412064040072
0,向日葵的微笑,为双北和深深,0,86,0,6743677781953153472
0,,末位淘汰就挺残酷的,4,83,10,6742417446444479960
0,,啊啊啊啊啊啊啊啊,4,83,1,6742429891234873859
0,,加油,1,81,0,6742567799023144611
0,,来了,0,83,0,6742462997093447498
0,,11111111,0,82,2,6743481261094281109
0,笙弦,太可怕了,4,84,0,6743495626036061735
0,,丁辉冲冲冲,0,84,0,6743537686327792286
0,灯不灭,丁辉给我冲,0,82,0,6743774285425835436
0,Ellen,周宝 啦啦啦[喜欢],3,66,6,6742408868275887367
0,貔小貅,喜欢第一季，喜欢第一季,1,65,9,6742410025199193981
0,,丁辉给我冲,0,66,2,6742410325733650221
0,,水哥加油啊,0,66,0,6742415173761868442
0,,处处碰壁太难了,4,69,2,6742417253422626040
0,。,丁辉不能走，丁辉加油。,0,66,3,6742420997263529524
0,阿白, 希望能自制、、一直在一起[瑞思拜3],0,66,4,6742435777957270709
0,,qaq,0,65,0,6742443919449509657
0,,丁辉很不错，每一次跟朱一轩在一起，没有大神带着跑,2,69,10,6742452054893202778
0,化蝶,丁辉加油！,0,66,0,6742617364085898836
0,,丁辉可惜啊,0,65,1,6742652220086928355
0,🧸blink~xi,教资69的来看综艺放松一下😭,0,66,0,6743021024271595205
0,,丁辉冲冲冲,0,66,0,6743057389492610512
0,人五木兆 🍑,终于更了,1,67,0,6743530208126766633
0,,丁辉加油,0,67,1,6744453229590360139
