,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,来了来了,0,88,0,6739900282827191896
0,A_may,一晔知秋,2,87,11,6739916935410158706
0,, 丁辉加油，打工人打工魂打工人是人上人,0,85,6,6739948689248733803
0,BAYA,厉害,0,87,0,6739932322981938852
0,一朵奶油芙🍰,我来了秋怡,0,85,3,6740002344776432201
0,,加油丁辉,3,89,3,6740067676888170647
0,, 重场戏来了来了,0,85,0,6740237031088599960
0,有你才美好(珊珊), 为周深每期追这个节目,0,88,1,6740554230757004709
0,, 来了来了,3,86,0,6741551136236872957
0,,干饭鹅 : 丁辉加油，打工人打工魂打工人是人上人,2,66,17,6739871031667919420
0,阿妫,江湾城白富美来了没有？,4,65,18,6739871834784858197
0,,来啦,1,67,1,6739871753197571755
0,欧阳,来喽我新鲜的小深儿～～,0,66,4,6739872517227480442
0,,丞丞丞丞来啦~,0,66,4,6739878206088089899
0,i个,深深的女朋友来了,0,66,0,6739878130733264411
0,,来看丞丞,0,65,2,6739887335472826999
0,闹闹,丁辉加油！,4,68,4,6739903303985381482
0,, 丁辉加油，打工人打工魂打工人是人上人,4,69,10,6739912866524540115
0,,哈哈哈 再看一遍这个律师“哼”都觉得好好笑 爱了,0,65,10,6739929554056574791
0,, 王姐是真的好拽啊,0,65,4,6740213729914723701
0,,骷髅精灵,0,65,2,6740330541053672966
0,两个吉,这集王骁又斯坦福了吗？,0,68,3,6740567490222555200
0,,哈哈哈,0,69,0,6742970542380788206
0,,来看凡尔赛走人,0,66,0,6743554186811046188
0,串串,万国的表,5,80,3,6739874595886085013
0,,王姐期待你的逆袭哦！[加油],6,82,9,6739876682674979702
0,,陆律师！！！下一季你要来啊,4,84,8,6739929906265208281
0,,干饭鹅 : 来了来了,4,81,2,6740109005592964953
0,痞痞,看看第一季就知道啥是王者，啥事砖石,0,81,8,6740118140174403153
0,阿白,来看周深,0,80,1,6740116094528769108
0,,王姐，我来看你了,0,82,3,6740224117057288142
0,,哈哈哈 再看一遍这个律师“哼”都觉得好好笑 爱了,2,83,13,6740255325448291555
0,,丞丞丞丞来啦~,0,80,0,6740602932644313203
0,,秋怡跟晋晔好棒，,0,84,2,6742385906914888982
0,于素彬,秋是真的厉害,0,82,0,6743340504139200651
0,,干饭鹅 : 来了,3,70,3,6739871202942590169
0,,干饭鹅 : 来了来了干饭来了[厉害],5,72,10,6739871458265676773
0,,狗剩狗剩！,0,70,4,6739873424740650094
0,, 四川民族学院前来报到,0,70,2,6739878774133946041
0,,来看丞丞,0,70,2,6739905232290463383
0,, 丁辉加油，打工人打工魂打工人是人上人,3,74,8,6739927344262690106
0,, 我想处对象,4,73,8,6739928172475165506
0,,哈哈哈 再看一遍这个律师“哼”都觉得好好笑 爱了,2,71,9,6740606951265336047
0,年子,哈哈哈哈哈呵律师,2,74,1,6740923530621420297
0,,被凡尔赛呛到了,0,70,0,6741587446849892481
0,ᶘ ᵒᴥᵒᶅ,雪雪你在看了吗,0,70,0,6740556234644460368
0,林夕相心,19点58,1,96,4,6739870635960502051
0,,学霸鹅 : 一叶知秋,3,97,18,6739873163087685991
0,,秋怡秋怡,4,95,9,6739875230263003367
0,〆好好学习, 王姐我来看你了 _(:з」∠)_,0,97,3,6739890954175711137
0,MJ～,背水辉背水辉背水辉,5,99,10,6740065414190480157
0,,丁辉我来了,0,96,1,6740118640013805804
0,,干饭鹅 : 王骁加油,2,98,2,6740212617613701677
0,,王姐，我来看你了,0,97,1,6740256904192397051
0,UEHIIAN-,秋怡一暄,0,98,1,6740252472432373394
0,,一晔知秋一晔知秋一晔知秋一晔知秋一晔知秋。,0,98,14,6740273046529446831
0,,[瑞思拜2]下午好,0,97,0,6740521481069334846
0,,干饭鹅 : 来了来了,3,95,0,6740590926109356986
0,CSCEM.Loen,喜欢,0,99,0,6741673576760899717
0,, 丁辉加油，打工人打工魂打工人是人上人,0,98,0,6742273916782786361
0,,终于忍到了四级考试之后，马上来看OFFER了。哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈爽！！！！！！,0,97,1,6743407766238595120
0,攸宁,为啥没有弹幕,0,95,0,6743065332760998733
0,, 为周深每期追这个节目,0,96,0,6743761619320808338
0,🍀,哈哈哈 再看一遍这个律师“哼”都觉得好好笑 爱了,0,99,0,6743830921326639841
0,,提前更新啦,1,113,3,6739870722858403631
0,, 来了来了 ,0,113,0,6739871676142649282
0,不二  ོ,干饭鹅 : 斯坦福律师函来了吗/,1,111,17,6739872743353940021
0,川流,干饭鹅 : 我不信丁辉会淘汰,1,114,6,6739874440756532629
0,Lee,好美的秋怡,0,113,1,6739907984354646073
0,,干饭鹅 : 在座各位全是VIP大佬,1,112,3,6739872975210871280
0,, hiuhuihuihui,0,114,1,6740069947982153352
0,,我不配拥有职场[撒明灯2][撒明灯2][撒明灯2][撒明灯2][撒明灯2],0,113,1,6740100442358313093
0,, 丁辉 秋衣冲,0,114,0,6740199192879364322
0,,丁辉加油！冲鸭！,0,111,0,6740275761686001102
0,,哈哈哈哈丞丞好可爱丞丞丞丞丞丞丞丞丞丞丞丞丞丞丞丞,0,113,1,6740582752309416390
0,否则乱, 发发发,0,114,0,6740627151869429699
0,,为丁辉打call,0,112,0,6741355598592539946
0,, 一叶知秋,0,111,1,6741209293686061763
0,哈哈哈,第一季王者，第二季青铜,0,114,0,6740962668246933403
0,,酸菜鱼来补习,0,111,0,6743079387923676674
0,,来了来了 好害怕这期,0,111,0,6743541535679688585
0,,干饭鹅 : 金金没有吧,4,90,6,6739871034289662382
0,,什么？！！！！！！！！！！！！！！,0,92,12,6739871740253901022
0,334+440（连麦）,厉害,1,93,0,6739953912951372481
0,, 重场戏来了来了,0,92,1,6740341878639047182
0,NINE'S-霖o,厉害啊[瑞思拜2],0,90,1,6740365499822536166
0,,陆律师！！！下一季你要来啊,0,90,4,6740430629848457873
0,苏亮, 第一次看清楚是万国的表啊！牛皮！,0,90,0,6741223125100730682
0,,干饭鹅 : 第一,4,109,2,6739871170674490343
0,,干饭鹅 : 冲冲冲,3,107,6,6739871924559048786
0,,didi,5,108,1,6739874211902767438
0,,来了来了 好害怕这期,0,108,2,6739875219285146411
